,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
203,203,203,203,877534454792806400,0,0,2017-06-21 14:31:32,"C'est la première journée de l'été! , consultez nos conseils de l'air averti!","['#', '#AvantVotreVol']",['https://t.co/evuHcvrhuV'],est la de AvantVotreVol consultez nos conseils de air averti https co evuHcvrhuV,"['est', 'la', 'de', 'AvantVotreVol', 'consultez', 'nos', 'conseils', 'de', 'air', 'averti', 'https', 'co', 'evuHcvrhuV']","[u'est', 'la', 'de', u'avantvotrevol', u'consultez', u'nos', u'conseil', 'de', u'air', u'averti', u'https', 'co', u'evuhcvrhuv']","C'est la première journée de l'#été! #AvantVotreVol, consultez nos conseils de l'air averti! https://t.co/evuHcvrhuV",0.0,Neutral,Environmental
204,204,204,204,877202105211256832,0,0,2017-06-20 16:30:54,Renseignez-vous sur les d'avion et les de voyager &gt;,"['#billets', '#tarifs', '#avant', '#voyagecdn', '#MardiVoyage']",['https://t.co/dEG4uQyi7m'],Renseignez les billets avion les tarifs avant voyager gt https co dEG4uQyi7m voyagecdn MardiVoyage,"['Renseignez', 'les', 'billets', 'avion', 'les', 'tarifs', 'avant', 'voyager', 'gt', 'https', 'co', 'dEG4uQyi7m', 'voyagecdn', 'MardiVoyage']","[u'renseignez', u'les', u'billet', u'avion', u'les', u'tarif', u'avant', u'voyag', 'gt', u'https', 'co', u'deg4uqyi7m', u'voyagecdn', u'mardivoyag']",Renseignez-vous sur les #billets d'avion et les #tarifs #avant de voyager &gt; https://t.co/dEG4uQyi7m #voyagecdn #MardiVoyage,0.0,Neutral,Social
205,205,205,205,876862557948178434,0,0,2017-06-19 18:01:39,Un médiateur aide les partis à parvenir à une entente mutuellement satisfaisante,['#AgCan'],['https://t.co/1NfcBqm6pX'],Un diateur aide les partis parvenir une entente mutuellement satisfaisante https co 1NfcBqm6pX AgCan,"['Un', 'diateur', 'aide', 'les', 'partis', 'parvenir', 'une', 'entente', 'mutuellement', 'satisfaisante', 'https', 'co', '1NfcBqm6pX', 'AgCan']","['un', u'diateur', u'aid', u'les', u'parti', u'parvenir', u'une', u'entent', u'mutuel', u'satisfaisant', u'https', 'co', u'1nfcbqm6px', u'agcan']",Un médiateur aide les partis à parvenir à une entente mutuellement satisfaisante https://t.co/1NfcBqm6pX #AgCan,0.0,Neutral,Social
206,206,206,206,876787979548807170,0,0,2017-06-19 13:05:18,/ Les voyages sont une partie intégrante de notre vie moderne. C’est pourquoi nous devons viser l’accessibilité universelle,[],[],Les voyages sont une partie grante de notre vie moderne est pourquoi nous devons viser universelle,"['Les', 'voyages', 'sont', 'une', 'partie', 'grante', 'de', 'notre', 'vie', 'moderne', 'est', 'pourquoi', 'nous', 'devons', 'viser', 'universelle']","[u'les', u'voyag', u'sont', u'une', u'parti', u'grant', 'de', u'notr', u'vie', u'modern', u'est', u'pourquoi', u'nous', u'devon', u'viser', u'universell']",4/ Les voyages sont une partie intégrante de notre vie moderne. C’est pourquoi nous devons viser l’accessibilité universelle,0.0,Neutral,Social
207,207,207,207,876786896013324290,0,0,2017-06-19 13:01:00,"/ Intégrer l’accessibilité à la planification, aux politiques et aux pratiques de la même façon que nous le faisons pour la sécurité.",[],[],grer la planification aux politiques et aux pratiques de la que nous le faisons pour la,"['grer', 'la', 'planification', 'aux', 'politiques', 'et', 'aux', 'pratiques', 'de', 'la', 'que', 'nous', 'le', 'faisons', 'pour', 'la']","[u'grer', 'la', u'planif', u'aux', u'politiqu', 'et', u'aux', u'pratiqu', 'de', 'la', u'que', u'nous', 'le', u'faison', u'pour', 'la']","3/ Intégrer l’accessibilité à la planification, aux politiques et aux pratiques de la même façon que nous le faisons pour la sécurité.",0.0,Neutral,Economical
208,208,208,208,876784175134724096,0,0,2017-06-19 12:50:11,/ Nous devrions prévoir l’aménagement en fonction de l’accessibilité. Bâtir pour l’accessibilité. Former les employés sur l’accessibilité,[],[],Nous devrions voir nagement en fonction de tir pour Former les sur,"['Nous', 'devrions', 'voir', 'nagement', 'en', 'fonction', 'de', 'tir', 'pour', 'Former', 'les', 'sur']","[u'nous', u'devrion', u'voir', u'nagement', 'en', u'fonction', 'de', u'tir', u'pour', u'former', u'les', u'sur']",2/ Nous devrions prévoir l’aménagement en fonction de l’accessibilité. Bâtir pour l’accessibilité. Former les employés sur l’accessibilité,0.0,Neutral,Environmental
209,209,209,209,876782928667172864,0,0,2017-06-19 12:45:14,"/L’accent est mis sur l'accommodement, il ne s’agit pas du bon point de départ. Nous devons commencer par viser l’accessibilité universelle",[],[],accent est mis sur accommodement il ne agit pas du bon point de part Nous devons commencer par viser universelle,"['accent', 'est', 'mis', 'sur', 'accommodement', 'il', 'ne', 'agit', 'pas', 'du', 'bon', 'point', 'de', 'part', 'Nous', 'devons', 'commencer', 'par', 'viser', 'universelle']","[u'accent', u'est', u'mis', u'sur', u'accommod', 'il', 'ne', u'agit', u'pas', 'du', u'bon', u'point', 'de', u'part', u'nous', u'devon', u'commenc', u'par', u'viser', u'universell']","1/L’accent est mis sur l'accommodement, il ne s’agit pas du bon point de départ. Nous devons commencer par viser l’accessibilité universelle",0.0,Neutral,Social
210,210,210,210,876779225885396992,0,0,2017-06-19 12:30:31,Scott Streiner – comment rendre le réseau de transport du Canada le plus accessible au monde,[],['https://t.co/29xvZZ7CyT'],Scott Streiner comment rendre le seau de transport du Canada le plus accessible au monde https co 29xvZZ7CyT,"['Scott', 'Streiner', 'comment', 'rendre', 'le', 'seau', 'de', 'transport', 'du', 'Canada', 'le', 'plus', 'accessible', 'au', 'monde', 'https', 'co', '29xvZZ7CyT']","[u'scott', u'streiner', u'comment', u'rendr', 'le', u'seau', 'de', u'transport', 'du', u'canada', 'le', u'plus', u'access', 'au', u'mond', u'https', 'co', u'29xvzz7cyt']",Scott Streiner – comment rendre le réseau de transport du Canada le plus accessible au monde https://t.co/29xvZZ7CyT,0.375,Positive,Environmental
211,211,211,211,876454876561145857,0,0,2017-06-18 15:01:40,Changement au vol? Votre transporteur doit faire de réels efforts pour vous en aviser. Visitez PrenezL'airAverti à,[],['https://t.co/1ADdf5YJFS'],Changement au vol Votre transporteur doit faire de els efforts pour vous en aviser Visitez PrenezL airAverti https co 1ADdf5YJFS,"['Changement', 'au', 'vol', 'Votre', 'transporteur', 'doit', 'faire', 'de', 'els', 'efforts', 'pour', 'vous', 'en', 'aviser', 'Visitez', 'PrenezL', 'airAverti', 'https', 'co', '1ADdf5YJFS']","[u'changement', 'au', u'vol', u'votr', u'transporteur', u'doit', u'fair', 'de', u'el', u'effort', u'pour', u'vous', 'en', u'avis', u'visitez', u'prenezl', u'airaverti', u'https', 'co', u'1addf5yjf']",Changement au vol? Votre transporteur doit faire de réels efforts pour vous en aviser. Visitez PrenezL'airAverti à https://t.co/1ADdf5YJFS,0.0,Neutral,Environmental
212,212,212,212,876095946224013312,0,0,2017-06-17 15:15:25,Connectez-vous à nous! Visitez notre page Facebook à,[],['https://t.co/yFlyNPw6xF'],Connectez vous nous Visitez notre page Facebook https co yFlyNPw6xF,"['Connectez', 'vous', 'nous', 'Visitez', 'notre', 'page', 'Facebook', 'https', 'co', 'yFlyNPw6xF']","[u'connectez', u'vous', u'nous', u'visitez', u'notr', u'page', u'facebook', u'https', 'co', u'yflynpw6xf']",Connectez-vous à nous! Visitez notre page Facebook à https://t.co/yFlyNPw6xF,0.0,Neutral,Social
213,213,213,213,875745324572307460,1,0,2017-06-16 16:02:10,Vous pourriez songer à souscrire une assurance bagages supplémentaire pour votre voyage. PrenezL'airAverti à,[],['https://t.co/NaIDtWkaTT'],Vous pourriez songer souscrire une assurance bagages mentaire pour votre voyage PrenezL airAverti https co NaIDtWkaTT,"['Vous', 'pourriez', 'songer', 'souscrire', 'une', 'assurance', 'bagages', 'mentaire', 'pour', 'votre', 'voyage', 'PrenezL', 'airAverti', 'https', 'co', 'NaIDtWkaTT']","[u'vous', u'pourriez', u'songer', u'souscrir', u'une', u'assur', u'bagag', u'mentair', u'pour', u'votr', u'voyag', u'prenezl', u'airaverti', u'https', 'co', u'naidtwkatt']",Vous pourriez songer à souscrire une assurance bagages supplémentaire pour votre voyage. PrenezL'airAverti à https://t.co/NaIDtWkaTT,0.0,Neutral,Environmental
214,214,214,214,875412998327865344,0,0,2017-06-15 18:01:37,Renseignez-vous sur nos déterminations relatives aux demandes de licence de cabotage non contestées &gt; C,['#cabotage'],['https://t.co/ZuppolCXI'],Renseignez vous sur nos terminations relatives aux demandes de licence de cabotage non es gt https co ZuppolCXIC cabotage,"['Renseignez', 'vous', 'sur', 'nos', 'terminations', 'relatives', 'aux', 'demandes', 'de', 'licence', 'de', 'cabotage', 'non', 'es', 'gt', 'https', 'co', 'ZuppolCXIC', 'cabotage']","[u'renseignez', u'vous', u'sur', u'nos', u'termin', u'relat', u'aux', u'demand', 'de', u'licenc', 'de', u'cabotag', u'non', 'es', 'gt', u'https', 'co', u'zuppolcx', u'cabotag']",Renseignez-vous sur nos déterminations relatives aux demandes de licence de cabotage non contestées &gt; https://t.co/ZuppolCXIC #cabotage,0.0,Neutral,Environmental
215,215,215,215,875035583852281861,0,0,2017-06-14 17:01:55,"Le processus informel, volontaire et confidentiel de la médiation est soutenu par un médiateur neutre et impartial",[],['https://t.co/1NfcBqm6pX'],Le processus informel volontaire et confidentiel de la diation est soutenu par un diateur neutre et impartial https co 1NfcBqm6pX,"['Le', 'processus', 'informel', 'volontaire', 'et', 'confidentiel', 'de', 'la', 'diation', 'est', 'soutenu', 'par', 'un', 'diateur', 'neutre', 'et', 'impartial', 'https', 'co', '1NfcBqm6pX']","['le', u'processus', u'informel', u'volontair', 'et', u'confidentiel', 'de', 'la', u'diation', u'est', u'soutenu', u'par', 'un', u'diateur', u'neutr', 'et', u'imparti', u'https', 'co', u'1nfcbqm6px']","Le processus informel, volontaire et confidentiel de la médiation est soutenu par un médiateur neutre et impartial https://t.co/1NfcBqm6pX",0.0,Neutral,Environmental
216,216,216,216,874665395457806337,0,0,2017-06-13 16:30:55,Problèmes de voyage aérien? é 'embarquement – Visitez le,"['#volretard', '#RefusD', '#bagagesperdus', '#plaintes', '#MardiVoyage']",['https://t.co/uxQlGvywa6'],mes de voyage rien RefusD embarquement bagagesperdus plaintes Visitez le https co uxQlGvywa6 MardiVoyage,"['mes', 'de', 'voyage', 'rien', 'RefusD', 'embarquement', 'bagagesperdus', 'plaintes', 'Visitez', 'le', 'https', 'co', 'uxQlGvywa6', 'MardiVoyage']","[u'mes', 'de', u'voyag', u'rien', u'refusd', u'embarqu', u'bagagesperdus', u'plaint', u'visitez', 'le', u'https', 'co', u'uxqlgvywa6', u'mardivoyag']",Problèmes de voyage aérien? #volretardé #RefusD'embarquement #bagagesperdus #plaintes – Visitez le https://t.co/uxQlGvywa6 #MardiVoyage,0.0,Neutral,Social
217,217,217,217,874325796118310912,0,1,2017-06-12 18:01:28,Vous créez un site Web lié au ? Consultez notre outil d'information ici &gt;,"['#accessible', '#transport']",['https://t.co/dbkTxUr8Om'],Vous ez un site Web accessible au transport Consultez notre outil information ici gt https co dbkTxUr8Om,"['Vous', 'ez', 'un', 'site', 'Web', 'accessible', 'au', 'transport', 'Consultez', 'notre', 'outil', 'information', 'ici', 'gt', 'https', 'co', 'dbkTxUr8Om']","[u'vous', 'ez', 'un', u'site', u'web', u'access', 'au', u'transport', u'consultez', u'notr', u'outil', u'inform', u'ici', 'gt', u'https', 'co', u'dbktxur8om']",Vous créez un site Web #accessible lié au #transport? Consultez notre outil d'information ici &gt; https://t.co/dbkTxUr8Om,0.375,Positive,Environmental
218,218,218,218,873933134395580417,0,0,2017-06-11 16:01:10,"Si vous voyagez, assurez-vous de laisser votre itinéraire à quelqu'un. Gardez contact, visitez PrenezL'airAverti à",[],['https://t.co/LswobcksTH'],Si vous voyagez assurez vous de laisser votre raire quelqu un Gardez contact visitez PrenezL airAverti https co LswobcksTH,"['Si', 'vous', 'voyagez', 'assurez', 'vous', 'de', 'laisser', 'votre', 'raire', 'quelqu', 'un', 'Gardez', 'contact', 'visitez', 'PrenezL', 'airAverti', 'https', 'co', 'LswobcksTH']","['si', u'vous', u'voyagez', u'assurez', u'vous', 'de', u'laisser', u'votr', u'rair', u'quelqu', 'un', u'gardez', u'contact', u'visitez', u'prenezl', u'airaverti', u'https', 'co', u'lswobcksth']","Si vous voyagez, assurez-vous de laisser votre itinéraire à quelqu'un. Gardez contact, visitez PrenezL'airAverti à https://t.co/LswobcksTH",0.0,Neutral,Environmental
219,219,219,219,873285162372665347,0,0,2017-06-09 21:06:22,Le président et premier dirigeant Scott Streiner s'adressant à la International Association of Airport Executives &gt;,[],['https://t.co/M4vfAu2cVR'],Le sident et premier dirigeant Scott Streiner adressant la International Association Airport Executives gt https co M4vfAu2cVR,"['Le', 'sident', 'et', 'premier', 'dirigeant', 'Scott', 'Streiner', 'adressant', 'la', 'International', 'Association', 'Airport', 'Executives', 'gt', 'https', 'co', 'M4vfAu2cVR']","['le', u'sident', 'et', u'premier', u'dirig', u'scott', u'streiner', u'adress', 'la', u'intern', u'associ', u'airport', u'execut', 'gt', u'https', 'co', u'm4vfau2cvr']",Le président et premier dirigeant Scott Streiner s'adressant à la International Association of Airport Executives &gt; https://t.co/M4vfAu2cVR,0.0,Neutral,Environmental
220,220,220,220,873238640553578496,2,1,2017-06-09 18:01:30,"LSV? On peut vous refuser l'entrée ds un pays, faute d'avoir reçu les vaccins exigés. Visitez PrenezL'airAverti à",[],['https://t.co/peLJMaksOg'],LSV peut vous refuser ds un pays faute avoir les vaccins Visitez PrenezL airAverti https co peLJMaksOg,"['LSV', 'peut', 'vous', 'refuser', 'ds', 'un', 'pays', 'faute', 'avoir', 'les', 'vaccins', 'Visitez', 'PrenezL', 'airAverti', 'https', 'co', 'peLJMaksOg']","[u'lsv', u'peut', u'vous', u'refus', 'ds', 'un', u'pay', u'faut', u'avoir', u'les', u'vaccin', u'visitez', u'prenezl', u'airaverti', u'https', 'co', u'peljmaksog']","LSV? On peut vous refuser l'entrée ds un pays, faute d'avoir reçu les vaccins exigés. Visitez PrenezL'airAverti à https://t.co/peLJMaksOg",0.0,Neutral,Environmental
221,221,221,221,873200750712762369,0,0,2017-06-09 15:30:56,Comment présenter une demande de licence de cabotage &gt; C édition,"['#cabotage', '#exp', '#navire']",['https://t.co/ZuppolCXI'],Comment senter une demande de licence de cabotage gt https co ZuppolCXIC cabotage dition navire,"['Comment', 'senter', 'une', 'demande', 'de', 'licence', 'de', 'cabotage', 'gt', 'https', 'co', 'ZuppolCXIC', 'cabotage', 'dition', 'navire']","[u'comment', u'senter', u'une', u'demand', 'de', u'licenc', 'de', u'cabotag', 'gt', u'https', 'co', u'zuppolcx', u'cabotag', u'dition', u'navir']",Comment présenter une demande de licence de cabotage &gt; https://t.co/ZuppolCXIC #cabotage #expédition #navire,0.0,Neutral,Environmental
222,222,222,222,872894851385360384,0,0,2017-06-08 19:15:24,Avez-vous visité notre page Facebook? Jetez-y un coup d'œil à,[],['https://t.co/yFlyNPw6xF'],Avez vous notre page Facebook Jetez un coup il https co yFlyNPw6xF,"['Avez', 'vous', 'notre', 'page', 'Facebook', 'Jetez', 'un', 'coup', 'il', 'https', 'co', 'yFlyNPw6xF']","[u'avez', u'vous', u'notr', u'page', u'facebook', u'jetez', 'un', u'coup', 'il', u'https', 'co', u'yflynpw6xf']",Avez-vous visité notre page Facebook? Jetez-y un coup d'œil à https://t.co/yFlyNPw6xF,0.0,Neutral,Social
223,223,223,223,872846178559434756,0,0,2017-06-08 16:02:00,La médiation encourage la collaboration par le biais des discussions face-à-face,['#AgCan'],['https://t.co/1NfcBqm6pX'],La diation encourage la collaboration par le biais des discussions face face https co 1NfcBqm6pX AgCan,"['La', 'diation', 'encourage', 'la', 'collaboration', 'par', 'le', 'biais', 'des', 'discussions', 'face', 'face', 'https', 'co', '1NfcBqm6pX', 'AgCan']","['la', u'diation', u'encourag', 'la', u'collabor', u'par', 'le', u'biai', u'des', u'discuss', u'face', u'face', u'https', 'co', u'1nfcbqm6px', u'agcan']",La médiation encourage la collaboration par le biais des discussions face-à-face https://t.co/1NfcBqm6pX  #AgCan,0.0,Neutral,Social
224,224,224,224,872559091708825600,0,0,2017-06-07 21:01:13,Vous avez des et prévoyez faire un ? Consultez nos conseils utiles &gt; 2,"['#allergies', '#voyage', '#Canada']","['https://t.co/f2hNAmHDsg', 'https://t.co/hVJSEXzhK']",Vous avez des allergies et voyez faire un voyage Consultez nos conseils utiles gt https co f2hNAmHDsg Canada https co hVJSEXzhK2,"['Vous', 'avez', 'des', 'allergies', 'et', 'voyez', 'faire', 'un', 'voyage', 'Consultez', 'nos', 'conseils', 'utiles', 'gt', 'https', 'co', 'f2hNAmHDsg', 'Canada', 'https', 'co', 'hVJSEXzhK2']","[u'vous', u'avez', u'des', u'allergi', 'et', u'voyez', u'fair', 'un', u'voyag', u'consultez', u'nos', u'conseil', u'util', 'gt', u'https', 'co', u'f2hnamhdsg', u'canada', u'https', 'co', u'hvjsexzhk2']",Vous avez des #allergies et prévoyez faire un #voyage? Consultez nos conseils utiles &gt; https://t.co/f2hNAmHDsg #Canada https://t.co/hVJSEXzhK2,0.0,Neutral,Environmental
225,225,225,225,872128666611965956,0,0,2017-06-06 16:30:52,Avez-vous une plainte à formuler sur le transport aérien? Consultez le,"['#voyage', '#MardiVoyage']",['https://t.co/VwWoOIDZK6'],Avez vous une plainte formuler sur le transport rien Consultez le https co VwWoOIDZK6 voyage MardiVoyage,"['Avez', 'vous', 'une', 'plainte', 'formuler', 'sur', 'le', 'transport', 'rien', 'Consultez', 'le', 'https', 'co', 'VwWoOIDZK6', 'voyage', 'MardiVoyage']","[u'avez', u'vous', u'une', u'plaint', u'formul', u'sur', 'le', u'transport', u'rien', u'consultez', 'le', u'https', 'co', u'vwwooidzk6', u'voyag', u'mardivoyag']",Avez-vous une plainte à formuler sur le transport aérien? Consultez le https://t.co/VwWoOIDZK6 #voyage #MardiVoyage,0.0,Neutral,Environmental
226,226,226,226,871808488095272964,0,0,2017-06-05 19:18:35,"Nous pouvons aider avec les différends sur les franchissements routiers et par desserte, ou sur les passages privés",[],['https://t.co/NSLDIYUmCp'],Nous pouvons aider avec les rends sur les franchissements routiers et par desserte ou sur les passages https co NSLDIYUmCp,"['Nous', 'pouvons', 'aider', 'avec', 'les', 'rends', 'sur', 'les', 'franchissements', 'routiers', 'et', 'par', 'desserte', 'ou', 'sur', 'les', 'passages', 'https', 'co', 'NSLDIYUmCp']","[u'nous', u'pouvon', u'aider', u'avec', u'les', u'rend', u'sur', u'les', u'franchiss', u'routier', 'et', u'par', u'dessert', 'ou', u'sur', u'les', u'passag', u'https', 'co', u'nsldiyumcp']","Nous pouvons aider avec les différends sur les franchissements routiers et par desserte, ou sur les passages privés https://t.co/NSLDIYUmCp",0.0,Neutral,Social
227,227,227,227,871426582438694913,0,0,2017-06-04 18:01:02,Assurez-vous d'avoir tous les détails concernant votre billet d'avion. Restez informé; visitez PrenezL'airAverti à cD,[],['https://t.co/pVDmbVnW'],Assurez vous avoir tous les tails concernant votre billet avion Restez visitez PrenezL airAverti https co pVDmbVnWcD,"['Assurez', 'vous', 'avoir', 'tous', 'les', 'tails', 'concernant', 'votre', 'billet', 'avion', 'Restez', 'visitez', 'PrenezL', 'airAverti', 'https', 'co', 'pVDmbVnWcD']","[u'assurez', u'vous', u'avoir', u'tous', u'les', u'tail', u'concern', u'votr', u'billet', u'avion', u'restez', u'visitez', u'prenezl', u'airaverti', u'https', 'co', u'pvdmbvnwcd']",Assurez-vous d'avoir tous les détails concernant votre billet d'avion. Restez informé; visitez PrenezL'airAverti à https://t.co/pVDmbVnWcD,0.0,Neutral,Environmental
228,228,228,228,871079370462515204,0,0,2017-06-03 19:01:20,Jetez un coup d'œil à notre page Facebook et restez connecté à,[],['https://t.co/yFlyNPw6xF'],Jetez un coup il notre page Facebook et restez https co yFlyNPw6xF,"['Jetez', 'un', 'coup', 'il', 'notre', 'page', 'Facebook', 'et', 'restez', 'https', 'co', 'yFlyNPw6xF']","[u'jetez', 'un', u'coup', 'il', u'notr', u'page', u'facebook', 'et', u'restez', u'https', 'co', u'yflynpw6xf']",Jetez un coup d'œil à notre page Facebook et restez connecté à https://t.co/yFlyNPw6xF,0.0,Neutral,Social
229,229,229,229,870731830403764224,1,0,2017-06-02 20:00:20,Le président et premier dirigeant Scott Streiner participe comme panéliste (anglais seulement) &gt;,['#ITF17'],['https://t.co/kNoogdVHWL'],Le sident et premier dirigeant Scott Streiner participe comme liste anglais seulement ITF17 gt https co kNoogdVHWL,"['Le', 'sident', 'et', 'premier', 'dirigeant', 'Scott', 'Streiner', 'participe', 'comme', 'liste', 'anglais', 'seulement', 'ITF17', 'gt', 'https', 'co', 'kNoogdVHWL']","['le', u'sident', 'et', u'premier', u'dirig', u'scott', u'streiner', u'particip', u'comm', u'list', u'anglai', u'seulement', u'itf17', 'gt', u'https', 'co', u'knoogdvhwl']",Le président et premier dirigeant Scott Streiner participe comme panéliste @ITF_Forum (anglais seulement) #ITF17 &gt; https://t.co/kNoogdVHWL,0.0,Neutral,Environmental
230,230,230,230,870717035835146240,0,0,2017-06-02 19:01:33,C'est la Semaine nationale de l'accessibilité! Nous protégeons votre droit d'accéder à des transports accessibles ˃,[],"['https://t.co/7yHKLyZ0Dm', 'https://t.co/DTLq7iFXps']",est la Semaine nationale de Nous geons votre droit der des transports accessibles https co 7yHKLyZ0Dm https co DTLq7iFXps,"['est', 'la', 'Semaine', 'nationale', 'de', 'Nous', 'geons', 'votre', 'droit', 'der', 'des', 'transports', 'accessibles', 'https', 'co', '7yHKLyZ0Dm', 'https', 'co', 'DTLq7iFXps']","[u'est', 'la', u'semain', u'national', 'de', u'nous', u'geon', u'votr', u'droit', u'der', u'des', u'transport', u'access', u'https', 'co', u'7yhklyz0dm', u'https', 'co', u'dtlq7ifxp']",C'est la Semaine nationale de l'accessibilité! Nous protégeons votre droit d'accéder à des transports accessibles ˃ https://t.co/7yHKLyZ0Dm https://t.co/DTLq7iFXps,0.0,Neutral,Environmental
231,231,231,231,870656750361432065,0,0,2017-06-02 15:01:59,"offre des services de règlement des conflits opportun &amp; rentable,",['#ViveVendredi'],['https://t.co/IlgtwRVONA'],ViveVendredi offre des services de glement des conflits opportun amp rentable https co IlgtwRVONA,"['ViveVendredi', 'offre', 'des', 'services', 'de', 'glement', 'des', 'conflits', 'opportun', 'amp', 'rentable', 'https', 'co', 'IlgtwRVONA']","[u'vivevendredi', u'offr', u'des', u'servic', 'de', u'glement', u'des', u'conflit', u'opportun', u'amp', u'rentabl', u'https', 'co', u'ilgtwrvona']","#ViveVendredi @OTC_gc offre des services de règlement des conflits opportun &amp; rentable, https://t.co/IlgtwRVONA",0.0,Neutral,Environmental
232,232,232,232,870414903202521089,0,0,2017-06-01 23:00:59,Notre organisme peut vous aider à planifier votre voyage aérien en vous donnant de l'info utile. Consultez le .,[],['https://t.co/SLx8SfcYYj'],Notre organisme peut vous aider planifier votre voyage rien en vous donnant de info utile Consultez le https co SLx8SfcYYj,"['Notre', 'organisme', 'peut', 'vous', 'aider', 'planifier', 'votre', 'voyage', 'rien', 'en', 'vous', 'donnant', 'de', 'info', 'utile', 'Consultez', 'le', 'https', 'co', 'SLx8SfcYYj']","[u'notr', u'organism', u'peut', u'vous', u'aider', u'planifi', u'votr', u'voyag', u'rien', 'en', u'vous', u'donnant', 'de', u'info', u'util', u'consultez', 'le', u'https', 'co', u'slx8sfcyyj']",Notre organisme peut vous aider à planifier votre voyage aérien en vous donnant de l'info utile. Consultez le  https://t.co/SLx8SfcYYj.,0.0,Neutral,Environmental
233,233,233,233,870312854276145156,0,0,2017-06-01 16:15:28,C'est la Semaine nationale de l'accessibilité! Sommaire de notre consultation sur les transports accessibles ˃,[],"['https://t.co/vtdCXOXWts', 'https://t.co/fBT2E8cyRG']",est la Semaine nationale de Sommaire de notre consultation sur les transports accessibles https co vtdCXOXWts https co fBT2E8cyRG,"['est', 'la', 'Semaine', 'nationale', 'de', 'Sommaire', 'de', 'notre', 'consultation', 'sur', 'les', 'transports', 'accessibles', 'https', 'co', 'vtdCXOXWts', 'https', 'co', 'fBT2E8cyRG']","[u'est', 'la', u'semain', u'national', 'de', u'sommair', 'de', u'notr', u'consult', u'sur', u'les', u'transport', u'access', u'https', 'co', u'vtdcxoxwt', u'https', 'co', u'fbt2e8cyrg']",C'est la Semaine nationale de l'accessibilité! Sommaire de notre consultation sur les transports accessibles ˃ https://t.co/vtdCXOXWts https://t.co/fBT2E8cyRG,0.0,Neutral,Environmental
234,234,234,234,870309456202129408,0,0,2017-06-01 16:01:58,Découvrez qui a besoin d'une licence de cabotage &gt; C édition,"['#cabotage', '#exp', '#navire']",['https://t.co/ZuppolCXI'],couvrez qui besoin une licence de cabotage gt https co ZuppolCXIC cabotage dition navire,"['couvrez', 'qui', 'besoin', 'une', 'licence', 'de', 'cabotage', 'gt', 'https', 'co', 'ZuppolCXIC', 'cabotage', 'dition', 'navire']","[u'couvrez', u'qui', u'besoin', u'une', u'licenc', 'de', u'cabotag', 'gt', u'https', 'co', u'zuppolcx', u'cabotag', u'dition', u'navir']",Découvrez qui a besoin d'une licence de cabotage &gt; https://t.co/ZuppolCXIC #cabotage #expédition #navire,0.0,Neutral,Environmental
235,235,235,235,870278838328209408,0,0,2017-06-01 14:00:18,Entrevue (en anglais seulement) avec le président et premier dirigeant Scott Streiner &gt;,['#ITF17'],['https://t.co/ElLazMinUA'],Entrevue en anglais seulement avec le sident et premier dirigeant Scott Streiner ITF17 gt https co ElLazMinUA,"['Entrevue', 'en', 'anglais', 'seulement', 'avec', 'le', 'sident', 'et', 'premier', 'dirigeant', 'Scott', 'Streiner', 'ITF17', 'gt', 'https', 'co', 'ElLazMinUA']","[u'entrevu', 'en', u'anglai', u'seulement', u'avec', 'le', u'sident', 'et', u'premier', u'dirig', u'scott', u'streiner', u'itf17', 'gt', u'https', 'co', u'ellazminua']",Entrevue (en anglais seulement) avec le président et premier dirigeant Scott Streiner @ITF_Forum #ITF17 &gt; https://t.co/ElLazMinUA,0.0,Neutral,Environmental
236,236,236,236,869947125135802370,0,0,2017-05-31 16:02:12,Nous vérifions les sites Web des fournisseurs de services de transport pour nous assurer qu'ils sont accessibles &gt;,[],['https://t.co/KekgiLLvoF'],Nous rifions les sites Web des fournisseurs de services de transport pour nous assurer qu ils sont accessibles gt https co KekgiLLvoF,"['Nous', 'rifions', 'les', 'sites', 'Web', 'des', 'fournisseurs', 'de', 'services', 'de', 'transport', 'pour', 'nous', 'assurer', 'qu', 'ils', 'sont', 'accessibles', 'gt', 'https', 'co', 'KekgiLLvoF']","[u'nous', u'rifion', u'les', u'site', u'web', u'des', u'fournisseur', 'de', u'servic', 'de', u'transport', u'pour', u'nous', u'assur', 'qu', u'il', u'sont', u'access', 'gt', u'https', 'co', u'kekgillvof']",Nous vérifions les sites Web des fournisseurs de services de transport pour nous assurer qu'ils sont accessibles &gt; https://t.co/KekgiLLvoF,0.0,Neutral,Environmental
