,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
611,611,611,611,485734081568161_775761955898704,Office des transports du Canada,link,https://www.otc-cta.gc.ca/fra/questions-et-reponses-publicite-des-prix,2016-08-25 13:41:08,19,0,0,17,1,0,1,0,0,0,"Vous planifiez un voyage? Désormais, le prix final sera affiché, grâce à de nouvelles règles sur la publicité visant les compagnies aériennes.",[],[],Vous planifiez un voyage sormais le prix final sera ce de nouvelles gles sur la visant les compagnies riennes,"['Vous', 'planifiez', 'un', 'voyage', 'sormais', 'le', 'prix', 'final', 'sera', 'ce', 'de', 'nouvelles', 'gles', 'sur', 'la', 'visant', 'les', 'compagnies', 'riennes']","[u'vous', u'planifiez', 'un', u'voyag', u'sormai', 'le', u'prix', u'final', u'sera', 'ce', 'de', u'nouvell', u'gles', u'sur', 'la', u'visant', u'les', u'compagni', u'rienn']","Vous planifiez un voyage? Désormais, le prix final sera affiché, grâce à de nouvelles règles sur la publicité visant les compagnies aériennes.",Environmental
612,612,612,612,485734081568161_775691272572439,Timeline Photos,photo,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/775691272572439/?type=3,2016-08-25 10:45:47,8,0,7,8,0,0,0,0,0,0,"Vous êtes à la recherche d’une nouvelle voiture ou d’un prêt hypothécaire? Lorsque vous magasinez à la recherche d’un prêt automobile ou d’un prêt hypothécaire, essayez de le faire en l’espace de deux semaines. Toutes les demandes de renseignements associées à un prêt automobile ou hypothécaire faites dans ce laps de temps sont généralement regroupées et considérées comme une seule demande.",[],['http://ow.ly/Q0Ey303pamf'],Vous la recherche une nouvelle voiture ou un caire Lorsque vous magasinez la recherche un automobile ou un caire essayez de le faire en espace de deux semaines Toutes les demandes de renseignements es un automobile ou caire faites dans ce laps de temps sont ralement es et es comme une seule demande http ow ly Q0Ey303pamf,"['Vous', 'la', 'recherche', 'une', 'nouvelle', 'voiture', 'ou', 'un', 'caire', 'Lorsque', 'vous', 'magasinez', 'la', 'recherche', 'un', 'automobile', 'ou', 'un', 'caire', 'essayez', 'de', 'le', 'faire', 'en', 'espace', 'de', 'deux', 'semaines', 'Toutes', 'les', 'demandes', 'de', 'renseignements', 'es', 'un', 'automobile', 'ou', 'caire', 'faites', 'dans', 'ce', 'laps', 'de', 'temps', 'sont', 'ralement', 'es', 'et', 'es', 'comme', 'une', 'seule', 'demande', 'http', 'ow', 'ly', 'Q0Ey303pamf']","[u'vous', 'la', u'recherch', u'une', u'nouvell', u'voitur', 'ou', 'un', u'cair', u'lorsqu', u'vous', u'magasinez', 'la', u'recherch', 'un', u'automobil', 'ou', 'un', u'cair', u'essayez', 'de', 'le', u'fair', 'en', u'espac', 'de', u'deux', u'semain', u'tout', u'les', u'demand', 'de', u'renseign', 'es', 'un', u'automobil', 'ou', u'cair', u'fait', u'dan', 'ce', u'lap', 'de', u'temp', u'sont', u'ralement', 'es', 'et', 'es', u'comm', u'une', u'seul', u'demand', u'http', 'ow', 'ly', u'q0ey303pamf']","Vous êtes à la recherche d’une nouvelle voiture ou d’un prêt hypothécaire?

Lorsque vous magasinez à la recherche d’un prêt automobile ou d’un prêt hypothécaire, essayez de le faire en l’espace de deux semaines. Toutes les demandes de renseignements associées à un prêt automobile ou hypothécaire faites dans ce laps de temps sont généralement regroupées et considérées comme une seule demande. http://ow.ly/Q0Ey303pamf",Environmental
613,613,613,613,485734081568161_775251075949792,,status,,2016-08-24 17:45:32,7,3,2,7,0,0,0,0,0,0,"Étudiants: Vous quittez le nid familial pour voler de vos propres ailes? Vivre de manière indépendante entraîne une foule de coûts. Où commencer pour vous y retrouver? Renseignez-vous au sujet des dépôts, des dépenses initiales et des dépenses récurrentes, et servez-vous de grilles pratiques qui vous aideront à contrôler vos dépenses et à garder le cap sur vos études :",['#'],['http://ow.ly/Gcv9303p9Ub'],tudiants Vous quittez le nid familial pour voler de vos propres ailes Vivre de pendante ne une foule de ts commencer pour vous retrouver Renseignez vous au sujet des ts des penses initiales et des penses currentes et servez vous de grilles pratiques qui vous aideront ler vos penses et garder le cap sur vos tudes http ow ly Gcv9303p9Ub,"['tudiants', 'Vous', 'quittez', 'le', 'nid', 'familial', 'pour', 'voler', 'de', 'vos', 'propres', 'ailes', 'Vivre', 'de', 'pendante', 'ne', 'une', 'foule', 'de', 'ts', 'commencer', 'pour', 'vous', 'retrouver', 'Renseignez', 'vous', 'au', 'sujet', 'des', 'ts', 'des', 'penses', 'initiales', 'et', 'des', 'penses', 'currentes', 'et', 'servez', 'vous', 'de', 'grilles', 'pratiques', 'qui', 'vous', 'aideront', 'ler', 'vos', 'penses', 'et', 'garder', 'le', 'cap', 'sur', 'vos', 'tudes', 'http', 'ow', 'ly', 'Gcv9303p9Ub']","[u'tudiant', u'vous', u'quittez', 'le', u'nid', u'famili', u'pour', u'voler', 'de', u'vos', u'propr', u'ail', u'vivr', 'de', u'pendant', 'ne', u'une', u'foul', 'de', 'ts', u'commenc', u'pour', u'vous', u'retrouv', u'renseignez', u'vous', 'au', u'sujet', u'des', 'ts', u'des', u'pens', u'initial', 'et', u'des', u'pens', u'current', 'et', u'servez', u'vous', 'de', u'grill', u'pratiqu', u'qui', u'vous', u'aideront', u'ler', u'vos', u'pens', 'et', u'garder', 'le', u'cap', u'sur', u'vos', u'tude', u'http', 'ow', 'ly', u'gcv9303p9ub']","#Étudiants: Vous quittez le nid familial pour voler de vos propres ailes? Vivre de manière indépendante entraîne une foule de coûts. Où commencer pour vous y retrouver?

Renseignez-vous au sujet des dépôts, des dépenses initiales et des dépenses récurrentes, et servez-vous de grilles pratiques qui vous aideront à contrôler vos dépenses et à garder le cap sur vos études : http://ow.ly/Gcv9303p9Ub",Social
614,614,614,614,485734081568161_772216142919952,Comprendre votre hypothèque,video,https://www.facebook.com/QuestionsdargentCanada/videos/772216142919952/,2016-08-24 10:05:01,7,1,9,7,0,0,0,0,0,0,"Vous songez à résilier votre prêt hypothécaire pour obtenir un meilleur taux ailleurs? Avant de couper les ponts, lisez attentivement la documentation de votre prêt et faites les calculs. Déterminez les pénalités et les frais qui s’appliqueront. Tout compte fait, la nouvelle offre est-elle réellement avantageuse? Plus de détails :",[],['http://ow.ly/zwZh303p5jS'],Vous songez silier votre caire pour obtenir un meilleur taux ailleurs Avant de couper les ponts lisez attentivement la documentation de votre et faites les calculs terminez les et les frais qui appliqueront Tout compte fait la nouvelle offre est elle ellement avantageuse Plus de tails http ow ly zwZh303p5jS,"['Vous', 'songez', 'silier', 'votre', 'caire', 'pour', 'obtenir', 'un', 'meilleur', 'taux', 'ailleurs', 'Avant', 'de', 'couper', 'les', 'ponts', 'lisez', 'attentivement', 'la', 'documentation', 'de', 'votre', 'et', 'faites', 'les', 'calculs', 'terminez', 'les', 'et', 'les', 'frais', 'qui', 'appliqueront', 'Tout', 'compte', 'fait', 'la', 'nouvelle', 'offre', 'est', 'elle', 'ellement', 'avantageuse', 'Plus', 'de', 'tails', 'http', 'ow', 'ly', 'zwZh303p5jS']","[u'vous', u'songez', u'silier', u'votr', u'cair', u'pour', u'obtenir', 'un', u'meilleur', u'taux', u'ailleur', u'avant', 'de', u'couper', u'les', u'pont', u'lisez', u'attentiv', 'la', u'document', 'de', u'votr', 'et', u'fait', u'les', u'calcul', u'terminez', u'les', 'et', u'les', u'frai', u'qui', u'appliqueront', u'tout', u'compt', u'fait', 'la', u'nouvell', u'offr', u'est', u'ell', u'ellement', u'avantageus', u'plus', 'de', u'tail', u'http', 'ow', 'ly', u'zwzh303p5js']","Vous songez à résilier votre prêt hypothécaire pour obtenir un meilleur taux ailleurs?

Avant de couper les ponts, lisez attentivement la documentation de votre prêt et faites les calculs. Déterminez les pénalités et les frais qui s’appliqueront. Tout compte fait, la nouvelle offre est-elle réellement avantageuse?

Plus de détails : http://ow.ly/zwZh303p5jS",Environmental
615,615,615,615,485734081568161_774697569338476,Timeline Photos,photo,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/774697569338476/?type=3,2016-08-23 17:45:33,8,0,10,8,0,0,0,0,0,0,": Votre tee-shirt a fondu au lavage comme neige au soleil? Faites-le tremper dans une solution composée d’eau chaude et de ml de revitalisant à cheveux. Ensuite, étirez délicatement le tissu pour lui redonner sa taille d’origine. Gardez de l’argent dans vos poches en donnant une nouvelle vie à vos vêtements!",['#Trucpratique'],[],Trucpratique Votre tee shirt fondu au lavage comme neige au soleil Faites le tremper dans une solution eau chaude et de 60 ml de revitalisant cheveux Ensuite tirez licatement le tissu pour lui redonner sa taille origine Gardez de argent dans vos poches en donnant une nouvelle vie vos,"['Trucpratique', 'Votre', 'tee', 'shirt', 'fondu', 'au', 'lavage', 'comme', 'neige', 'au', 'soleil', 'Faites', 'le', 'tremper', 'dans', 'une', 'solution', 'eau', 'chaude', 'et', 'de', '60', 'ml', 'de', 'revitalisant', 'cheveux', 'Ensuite', 'tirez', 'licatement', 'le', 'tissu', 'pour', 'lui', 'redonner', 'sa', 'taille', 'origine', 'Gardez', 'de', 'argent', 'dans', 'vos', 'poches', 'en', 'donnant', 'une', 'nouvelle', 'vie', 'vos']","[u'trucpratiqu', u'votr', u'tee', u'shirt', u'fondu', 'au', u'lavag', u'comm', u'neig', 'au', u'soleil', u'fait', 'le', u'tremper', u'dan', u'une', u'solut', u'eau', u'chaud', 'et', 'de', '60', 'ml', 'de', u'revitalis', u'cheveux', u'ensuit', u'tirez', u'licat', 'le', u'tissu', u'pour', u'lui', u'redonn', 'sa', u'taill', u'origin', u'gardez', 'de', u'argent', u'dan', u'vos', u'poch', 'en', u'donnant', u'une', u'nouvell', u'vie', u'vos']","#Trucpratique: Votre tee-shirt a fondu au lavage comme neige au soleil? Faites-le tremper dans une solution composée d’eau chaude et de 60 ml de revitalisant à cheveux. Ensuite, étirez délicatement le tissu pour lui redonner sa taille d’origine.

Gardez de l’argent dans vos poches en donnant une nouvelle vie à vos vêtements!",Environmental
616,616,616,616,485734081568161_774549299353303,Timeline Photos,photo,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/774549299353303/?type=3,2016-08-23 10:45:51,10,0,13,8,2,0,0,0,0,0,"du jour: Des arnaqueurs publient de faux potins sur des vedettes, des listes «Top » et des jeux-questionnaires bidon dans le but de recueillir des renseignements personnels à des fins illégales. Les internautes répondent au jeu-questionnaire et partagent leurs résultats sur les réseaux sociaux. Cette information peut permettre aux fraudeurs d’obtenir des noms d’usager ainsi que des infos personnelles associées aux comptes. Renseignez-vous au sujet de la prévention des escroqueries sur les réseaux sociaux :",['#Escroquerie'],['http://ow.ly/jilu303mXDQ'],Escroquerie du jour Des arnaqueurs publient de faux potins sur des vedettes des listes Top et des jeux questionnaires bidon dans le de recueillir des renseignements personnels des fins gales Les internautes pondent au jeu questionnaire et partagent leurs sultats sur les seaux sociaux Cette information peut permettre aux fraudeurs obtenir des noms usager ainsi que des infos personnelles es aux comptes Renseignez vous au sujet de la vention des escroqueries sur les seaux sociaux http ow ly jilu303mXDQ,"['Escroquerie', 'du', 'jour', 'Des', 'arnaqueurs', 'publient', 'de', 'faux', 'potins', 'sur', 'des', 'vedettes', 'des', 'listes', 'Top', 'et', 'des', 'jeux', 'questionnaires', 'bidon', 'dans', 'le', 'de', 'recueillir', 'des', 'renseignements', 'personnels', 'des', 'fins', 'gales', 'Les', 'internautes', 'pondent', 'au', 'jeu', 'questionnaire', 'et', 'partagent', 'leurs', 'sultats', 'sur', 'les', 'seaux', 'sociaux', 'Cette', 'information', 'peut', 'permettre', 'aux', 'fraudeurs', 'obtenir', 'des', 'noms', 'usager', 'ainsi', 'que', 'des', 'infos', 'personnelles', 'es', 'aux', 'comptes', 'Renseignez', 'vous', 'au', 'sujet', 'de', 'la', 'vention', 'des', 'escroqueries', 'sur', 'les', 'seaux', 'sociaux', 'http', 'ow', 'ly', 'jilu303mXDQ']","[u'escroqueri', 'du', u'jour', u'des', u'arnaqueur', u'publient', 'de', u'faux', u'potin', u'sur', u'des', u'vedett', u'des', u'list', u'top', 'et', u'des', u'jeux', u'questionnair', u'bidon', u'dan', 'le', 'de', u'recueillir', u'des', u'renseign', u'personnel', u'des', u'fin', u'gale', u'les', u'internaut', u'pondent', 'au', u'jeu', u'questionnair', 'et', u'partag', u'leur', u'sultat', u'sur', u'les', u'seaux', u'sociaux', u'cett', u'inform', u'peut', u'permettr', u'aux', u'fraudeur', u'obtenir', u'des', u'nom', u'usag', u'ainsi', u'que', u'des', u'info', u'personnell', 'es', u'aux', u'compt', u'renseignez', u'vous', 'au', u'sujet', 'de', 'la', u'vention', u'des', u'escroqueri', u'sur', u'les', u'seaux', u'sociaux', u'http', 'ow', 'ly', u'jilu303mxdq']","#Escroquerie du jour: Des arnaqueurs publient de faux potins sur des vedettes, des listes «Top 10» et des jeux-questionnaires bidon dans le but de recueillir des renseignements personnels à des fins illégales.

Les internautes répondent au jeu-questionnaire et partagent leurs résultats sur les réseaux sociaux. Cette information peut permettre aux fraudeurs d’obtenir des noms d’usager ainsi que des infos personnelles associées aux comptes.

Renseignez-vous au sujet de la prévention des escroqueries sur les réseaux sociaux : http://ow.ly/jilu303mXDQ",Environmental
617,617,617,617,485734081568161_774170552724511,Timeline Photos,photo,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/774170552724511/?type=3,2016-08-22 17:45:29,2,1,1,2,0,0,0,0,0,0,"Lorsque vous cosignez une convention de crédit pour un prêt, le prêteur vous considère comme un coemprunteur. Si l’autre personne ne rembourse pas le prêt, vous aurez à le faire. Le ? Avant de signer, réfléchissez. Êtes-vous prêt à rembourser le prêt si votre coemprunteur omet d’effectuer les paiements? Plus d’info sur vos responsabilités en tant que coemprunteur :",['#saviezvous'],['http://ow.ly/QT6j303p8va'],Lorsque vous cosignez une convention de dit pour un le vous comme un coemprunteur Si autre personne ne rembourse pas le vous aurez le faire Le saviezvous Avant de signer chissez tes vous rembourser le si votre coemprunteur omet effectuer les paiements Plus info sur vos en tant que coemprunteur http ow ly QT6j303p8va,"['Lorsque', 'vous', 'cosignez', 'une', 'convention', 'de', 'dit', 'pour', 'un', 'le', 'vous', 'comme', 'un', 'coemprunteur', 'Si', 'autre', 'personne', 'ne', 'rembourse', 'pas', 'le', 'vous', 'aurez', 'le', 'faire', 'Le', 'saviezvous', 'Avant', 'de', 'signer', 'chissez', 'tes', 'vous', 'rembourser', 'le', 'si', 'votre', 'coemprunteur', 'omet', 'effectuer', 'les', 'paiements', 'Plus', 'info', 'sur', 'vos', 'en', 'tant', 'que', 'coemprunteur', 'http', 'ow', 'ly', 'QT6j303p8va']","[u'lorsqu', u'vous', u'cosignez', u'une', u'convent', 'de', u'dit', u'pour', 'un', 'le', u'vous', u'comm', 'un', u'coemprunteur', 'si', u'autr', u'personn', 'ne', u'rembours', u'pas', 'le', u'vous', u'aurez', 'le', u'fair', 'le', u'saviezv', u'avant', 'de', u'signer', u'chissez', u'tes', u'vous', u'rembours', 'le', 'si', u'votr', u'coemprunteur', u'omet', u'effectu', u'les', u'paiement', u'plus', u'info', u'sur', u'vos', 'en', u'tant', u'que', u'coemprunteur', u'http', 'ow', 'ly', u'qt6j303p8va']","Lorsque vous cosignez une convention de crédit pour un prêt, le prêteur vous considère comme un coemprunteur. Si l’autre personne ne rembourse pas le prêt, vous aurez à le faire. Le #saviezvous?

Avant de signer, réfléchissez. Êtes-vous prêt à rembourser le prêt si votre coemprunteur omet d’effectuer les paiements?

Plus d’info sur vos responsabilités en tant que coemprunteur : http://ow.ly/QT6j303p8va",Environmental
618,618,618,618,485734081568161_774008879407345,Timeline Photos,photo,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/774008879407345/?type=3,2016-08-22 10:45:38,3,0,3,3,0,0,0,0,0,0,"C’est connu, les étudiants postsecondaires ne roulent pas sur l’or, et la bonne gestion des êtsétudiants n’a rien de facile. Chaque mois, comparez vos dépenses aux montants qui figurent dans votre budget. Assurez-vous d’avoir assez d’argent pour vous rendre à la fin de la session. Autres étudiants:","['#', '#pr', '#conseilspour']",['http://ow.ly/EqkY303p7AY'],est connu les tudiants postsecondaires ne roulent pas sur et la bonne gestion des tudiants rien de facile Chaque mois comparez vos penses aux montants qui figurent dans votre budget Assurez vous avoir assez argent pour vous rendre la fin de la session Autres tudiants http ow ly EqkY303p7AY,"['est', 'connu', 'les', 'tudiants', 'postsecondaires', 'ne', 'roulent', 'pas', 'sur', 'et', 'la', 'bonne', 'gestion', 'des', 'tudiants', 'rien', 'de', 'facile', 'Chaque', 'mois', 'comparez', 'vos', 'penses', 'aux', 'montants', 'qui', 'figurent', 'dans', 'votre', 'budget', 'Assurez', 'vous', 'avoir', 'assez', 'argent', 'pour', 'vous', 'rendre', 'la', 'fin', 'de', 'la', 'session', 'Autres', 'tudiants', 'http', 'ow', 'ly', 'EqkY303p7AY']","[u'est', u'connu', u'les', u'tudiant', u'postsecondair', 'ne', u'roulent', u'pas', u'sur', 'et', 'la', u'bonn', u'gestion', u'des', u'tudiant', u'rien', 'de', u'facil', u'chaqu', u'moi', u'comparez', u'vos', u'pens', u'aux', u'montant', u'qui', u'figur', u'dan', u'votr', u'budget', u'assurez', u'vous', u'avoir', u'assez', u'argent', u'pour', u'vous', u'rendr', 'la', u'fin', 'de', 'la', u'session', u'autr', u'tudiant', u'http', 'ow', 'ly', u'eqky303p7ay']","C’est connu, les #étudiants postsecondaires ne roulent pas sur l’or, et la bonne gestion des #prêtsétudiants n’a rien de facile.

Chaque mois, comparez vos dépenses aux montants qui figurent dans votre budget. Assurez-vous d’avoir assez d’argent pour vous rendre à la fin de la session.

Autres #conseilspourétudiants: http://ow.ly/EqkY303p7AY",Environmental
619,619,619,619,485734081568161_773587959449437,,status,,2016-08-21 17:45:17,10,0,5,10,0,0,0,0,0,0,"Les cartes de crédit assorties de programmes de récompenses ou les programmes de fidélité en magasin peuvent inciter certaines personnes à utiliser une carte de crédit en particulier ou à magasiner dans une chaîne de magasins spécifique pour obtenir quelque chose gratuitement. Cela peut prendre plusieurs mois, voire des années, pour accumuler suffisamment de points de récompense pour partir en voyage, passer des vacances de rêve ou obtenir un barbecue flambant neuf. Les programmes changent constamment, et les récompenses ne sont pas toujours les mêmes. Vos points de récompense peuvent même eirer. Évitez toute déception : communiquez avec votre programme de récompenses et renseignez-vous au sujet des restrictions et des limites pouvant s’appliquer. Apprenez-en davantage sur les cartes de crédit assorties de programmes de récompenses :",[],['http://ow.ly/aS6F303k0Ye'],Les cartes de dit assorties de programmes de compenses ou les programmes de en magasin peuvent inciter certaines personnes utiliser une carte de dit en particulier ou magasiner dans une ne de magasins cifique pour obtenir quelque chose gratuitement Cela peut prendre plusieurs mois voire des es pour accumuler suffisamment de points de compense pour partir en voyage passer des vacances de ou obtenir un barbecue flambant neuf Les programmes changent constamment et les compenses ne sont pas toujours les Vos points de compense peuvent expirer vitez toute ception communiquez avec votre programme de compenses et renseignez vous au sujet des restrictions et des limites pouvant appliquer Apprenez en davantage sur les cartes de dit assorties de programmes de compenses http ow ly aS6F303k0Ye,"['Les', 'cartes', 'de', 'dit', 'assorties', 'de', 'programmes', 'de', 'compenses', 'ou', 'les', 'programmes', 'de', 'en', 'magasin', 'peuvent', 'inciter', 'certaines', 'personnes', 'utiliser', 'une', 'carte', 'de', 'dit', 'en', 'particulier', 'ou', 'magasiner', 'dans', 'une', 'ne', 'de', 'magasins', 'cifique', 'pour', 'obtenir', 'quelque', 'chose', 'gratuitement', 'Cela', 'peut', 'prendre', 'plusieurs', 'mois', 'voire', 'des', 'es', 'pour', 'accumuler', 'suffisamment', 'de', 'points', 'de', 'compense', 'pour', 'partir', 'en', 'voyage', 'passer', 'des', 'vacances', 'de', 'ou', 'obtenir', 'un', 'barbecue', 'flambant', 'neuf', 'Les', 'programmes', 'changent', 'constamment', 'et', 'les', 'compenses', 'ne', 'sont', 'pas', 'toujours', 'les', 'Vos', 'points', 'de', 'compense', 'peuvent', 'expirer', 'vitez', 'toute', 'ception', 'communiquez', 'avec', 'votre', 'programme', 'de', 'compenses', 'et', 'renseignez', 'vous', 'au', 'sujet', 'des', 'restrictions', 'et', 'des', 'limites', 'pouvant', 'appliquer', 'Apprenez', 'en', 'davantage', 'sur', 'les', 'cartes', 'de', 'dit', 'assorties', 'de', 'programmes', 'de', 'compenses', 'http', 'ow', 'ly', 'aS6F303k0Ye']","[u'les', u'cart', 'de', u'dit', u'assorti', 'de', u'programm', 'de', u'compens', 'ou', u'les', u'programm', 'de', 'en', u'magasin', u'peuvent', u'incit', u'certain', u'personn', u'utilis', u'une', u'cart', 'de', u'dit', 'en', u'particuli', 'ou', u'magasin', u'dan', u'une', 'ne', 'de', u'magasin', u'cifiqu', u'pour', u'obtenir', u'quelqu', u'chose', u'gratuit', u'cela', u'peut', u'prendr', u'plusieur', u'moi', u'voir', u'des', 'es', u'pour', u'accumul', u'suffisam', 'de', u'point', 'de', u'compens', u'pour', u'partir', 'en', u'voyag', u'passer', u'des', u'vacanc', 'de', 'ou', u'obtenir', 'un', u'barbecu', u'flambant', u'neuf', u'les', u'programm', u'changent', u'constam', 'et', u'les', u'compens', 'ne', u'sont', u'pas', u'toujour', u'les', u'vos', u'point', 'de', u'compens', u'peuvent', u'expir', u'vitez', u'tout', u'ception', u'communiquez', u'avec', u'votr', u'programm', 'de', u'compens', 'et', u'renseignez', u'vous', 'au', u'sujet', u'des', u'restrict', 'et', u'des', u'limit', u'pouvant', u'appliqu', u'apprenez', 'en', u'davantag', u'sur', u'les', u'cart', 'de', u'dit', u'assorti', 'de', u'programm', 'de', u'compens', u'http', 'ow', 'ly', u'as6f303k0y']","Les cartes de crédit assorties de programmes de récompenses ou les programmes de fidélité en magasin peuvent inciter certaines personnes à utiliser une carte de crédit en particulier ou à magasiner dans une chaîne de magasins spécifique pour obtenir quelque chose gratuitement.

Cela peut prendre plusieurs mois, voire des années, pour accumuler suffisamment de points de récompense pour partir en voyage, passer des vacances de rêve ou obtenir un barbecue flambant neuf.

Les programmes changent constamment, et les récompenses ne sont pas toujours les mêmes. Vos points de récompense peuvent même expirer. Évitez toute déception : communiquez avec votre programme de récompenses et renseignez-vous au sujet des restrictions et des limites pouvant s’appliquer.

Apprenez-en davantage sur les cartes de crédit assorties de programmes de récompenses : http://ow.ly/aS6F303k0Ye",Environmental
620,620,620,620,485734081568161_772324182909148,Timeline Photos,photo,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/772324182909148/?type=3,2016-08-19 17:45:25,7,0,2,7,0,0,0,0,0,0,"Vous êtes enceinte et planifiez voyager à l’extérieur du Canada? Les frais médicaux à l’étranger peuvent être coûteux, et l’assurance voyage ne couvre pas automatiquement les questions de santé liées à la grossesse, notamment l’accouchement. Grâce à une bonne planification et à une couverture adéquate, vous serez en mesure d’économiser et d’acheter d’autres choses comme… du linge de bébé! Voyager lorsqu’on est enceinte :",[],['http://ow.ly/Ka2d303bB9x'],Vous enceinte et planifiez voyager rieur du Canada Les frais dicaux tranger peuvent teux et assurance voyage ne couvre pas automatiquement les questions de es la grossesse notamment accouchement ce une bonne planification et une couverture quate vous serez en mesure conomiser et acheter autres choses du linge de Voyager est enceinte http ow ly Ka2d303bB9x,"['Vous', 'enceinte', 'et', 'planifiez', 'voyager', 'rieur', 'du', 'Canada', 'Les', 'frais', 'dicaux', 'tranger', 'peuvent', 'teux', 'et', 'assurance', 'voyage', 'ne', 'couvre', 'pas', 'automatiquement', 'les', 'questions', 'de', 'es', 'la', 'grossesse', 'notamment', 'accouchement', 'ce', 'une', 'bonne', 'planification', 'et', 'une', 'couverture', 'quate', 'vous', 'serez', 'en', 'mesure', 'conomiser', 'et', 'acheter', 'autres', 'choses', 'du', 'linge', 'de', 'Voyager', 'est', 'enceinte', 'http', 'ow', 'ly', 'Ka2d303bB9x']","[u'vous', u'enceint', 'et', u'planifiez', u'voyag', u'rieur', 'du', u'canada', u'les', u'frai', u'dicaux', u'tranger', u'peuvent', u'teux', 'et', u'assur', u'voyag', 'ne', u'couvr', u'pas', u'automatiqu', u'les', u'question', 'de', 'es', 'la', u'grossess', u'notam', u'accouch', 'ce', u'une', u'bonn', u'planif', 'et', u'une', u'couvertur', u'quat', u'vous', u'serez', 'en', u'mesur', u'conomis', 'et', u'achet', u'autr', u'chose', 'du', u'ling', 'de', u'voyag', u'est', u'enceint', u'http', 'ow', 'ly', u'ka2d303bb9x']","Vous êtes enceinte et planifiez voyager à l’extérieur du Canada?

Les frais médicaux à l’étranger peuvent être coûteux, et l’assurance voyage ne couvre pas automatiquement les questions de santé liées à la grossesse, notamment l’accouchement.

Grâce à une bonne planification et à une couverture adéquate, vous serez en mesure d’économiser et d’acheter d’autres choses comme… du linge de bébé!

Voyager lorsqu’on est enceinte : http://ow.ly/Ka2d303bB9x",Environmental
